osm_id,latitude,longitude,all_tags
42408827,41.688741,-84.380229,"{""railway"": ""level_crossing""}"
42416461,41.5199376,-84.2965115,"{""railway"": ""level_crossing""}"
46561388,39.6991952,-89.1265152,"{""railway"": ""level_crossing""}"
46563433,39.8529132,-89.1539706,"{""railway"": ""level_crossing""}"
46567350,39.6922194,-89.003396,"{""railway"": ""level_crossing""}"
46578970,39.8144,-88.8497992,"{""railway"": ""level_crossing""}"
46582378,39.7063267,-88.9996198,"{""railway"": ""level_crossing""}"
46582569,39.8602906,-88.9500972,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46586187,39.9467379,-89.1054407,"{""railway"": ""level_crossing""}"
46589004,39.8446882,-88.925878,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46589030,39.8376642,-88.9152647,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46589052,39.8320689,-88.9068338,"{""railway"": ""level_crossing"", ""source"": ""image"", ""source_ref"": ""yahoo aerial imagery""}"
46589061,39.8284383,-88.9013458,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46589082,39.8213047,-88.8784007,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46589085,39.8212726,-88.8782627,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46589126,39.8121191,-88.840334,"{""railway"": ""level_crossing""}"
46589133,39.8087771,-88.8264052,"{""railway"": ""level_crossing""}"
46589191,39.7994093,-88.7739115,"{""railway"": ""level_crossing""}"
46589194,39.7994175,-88.7677628,"{""railway"": ""level_crossing""}"
46589198,39.7994121,-88.7598147,"{""railway"": ""level_crossing""}"
46589905,39.8075541,-88.8213391,"{""railway"": ""level_crossing""}"
46593242,39.7011716,-89.124049,"{""railway"": ""level_crossing""}"
46593247,39.7012433,-89.1241335,"{""railway"": ""level_crossing""}"
46594594,39.8763772,-88.8030304,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46594597,39.8797518,-88.7863839,"{""railway"": ""level_crossing""}"
46594953,39.8529372,-89.1987537,"{""railway"": ""level_crossing""}"
46594976,39.8529188,-89.1705469,"{""railway"": ""level_crossing""}"
46594989,39.8529115,-89.1611582,"{""crossing:barrier"": ""yes"", ""crossing:bell"": ""yes"", ""crossing:light"": ""yes"", ""railway"": ""level_crossing""}"
46595002,39.8529053,-89.1428608,"{""railway"": ""level_crossing""}"
46595023,39.852844,-89.0851528,"{""railway"": ""level_crossing""}"
46595040,39.853155,-89.0480278,"{""railway"": ""level_crossing""}"
46595181,39.7033943,-89.1214214,"{""railway"": ""level_crossing""}"
46595741,39.8634566,-88.898083,"{""railway"": ""level_crossing""}"
46597224,39.93743,-88.8677763,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
46598071,39.9633432,-88.84198,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
46598748,39.875772,-88.8059819,"{""railway"": ""level_crossing""}"
46599779,39.7083739,-88.9990836,"{""railway"": ""level_crossing""}"
46601214,39.8148853,-88.9615869,"{""railway"": ""level_crossing"", ""source"": ""image"", ""source_ref"": ""yahoo aerial imagery""}"
46602442,39.9522914,-88.8529624,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
46606119,39.7993994,-88.7834784,"{""railway"": ""level_crossing""}"
46607412,39.7094055,-88.9987948,"{""railway"": ""level_crossing""}"
46612930,39.7735022,-88.8730685,"{""railway"": ""level_crossing""}"
46613546,39.6542945,-89.013497,"{""railway"": ""level_crossing""}"
46615033,39.7447565,-88.8424538,"{""railway"": ""level_crossing""}"
46619912,39.863754,-88.9410093,"{""railway"": ""level_crossing""}"
46621120,39.8201044,-88.8734132,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46622437,39.710406,-88.9985283,"{""railway"": ""level_crossing""}"
46628043,39.9857239,-88.8148848,"{""railway"": ""level_crossing""}"
46629094,40.007777,-88.745361,"{""railway"": ""level_crossing""}"
46631923,39.7648939,-89.0496354,"{""railway"": ""level_crossing""}"
46631931,39.7575169,-89.0582962,"{""railway"": ""level_crossing""}"
46631950,39.7429598,-89.0753331,"{""railway"": ""level_crossing""}"
46631968,39.7247294,-89.0966708,"{""railway"": ""level_crossing""}"
46631976,39.7194013,-89.1029128,"{""railway"": ""level_crossing""}"
46631984,39.7138249,-89.1094324,"{""railway"": ""level_crossing""}"
46631993,39.7035454,-89.1214282,"{""railway"": ""level_crossing""}"
46632115,39.6879069,-89.1397237,"{""railway"": ""level_crossing""}"
46632180,39.848849,-88.9452308,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46633488,39.8850062,-88.9926803,"{""railway"": ""level_crossing""}"
46633500,39.8886285,-88.9983794,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46633540,39.930376,-89.0622042,"{""railway"": ""level_crossing""}"
46633547,39.9331301,-89.066694,"{""railway"": ""level_crossing""}"
46633598,39.9403217,-89.0863882,"{""railway"": ""level_crossing""}"
46633608,39.953138,-89.1244604,"{""railway"": ""level_crossing""}"
46633631,39.9596707,-89.1438738,"{""crossing:barrier"": ""no"", ""crossing:bell"": ""no"", ""crossing:light"": ""no"", ""railway"": ""level_crossing""}"
46633663,39.8682202,-88.9365816,"{""railway"": ""level_crossing""}"
46633967,39.7799812,-88.979866,"{""railway"": ""level_crossing""}"
46634164,39.6762859,-89.0076386,"{""railway"": ""level_crossing""}"
46634239,39.727331,-88.9940104,"{""railway"": ""level_crossing""}"
46634308,39.8061715,-88.9526741,"{""railway"": ""level_crossing""}"
46634370,39.7860054,-88.9095438,"{""railway"": ""level_crossing""}"
46634424,39.7747831,-88.8754108,"{""railway"": ""level_crossing""}"
46634477,39.7698765,-88.8695622,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46634586,39.7436799,-88.8412763,"{""railway"": ""level_crossing""}"
46634609,39.735286,-88.8315129,"{""railway"": ""level_crossing""}"
46634650,39.7128058,-88.9978909,"{""crossing:barrier"": ""no"", ""crossing:bell"": ""yes"", ""crossing:light"": ""yes"", ""railway"": ""level_crossing""}"
46634742,39.8614801,-88.9638615,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46634810,39.8868608,-88.9180559,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46634901,39.9385044,-88.8666605,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
46634953,39.9818686,-88.8232892,"{""railway"": ""level_crossing""}"
46634965,39.9823567,-88.8224617,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
46634981,39.9834264,-88.8201147,"{""railway"": ""level_crossing""}"
46635011,39.9904122,-88.8034867,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
46635106,39.8740471,-88.9173243,"{""railway"": ""level_crossing""}"
46635166,39.7437387,-88.841275,"{""railway"": ""level_crossing""}"
46639524,39.8180304,-88.9872533,"{""railway"": ""level_crossing"", ""source"": ""image"", ""source_ref"": ""yahoo aerial imagery""}"
46640354,39.7518893,-88.8508256,"{""railway"": ""level_crossing""}"
46642565,39.7887755,-88.9190761,"{""railway"": ""level_crossing""}"
46643515,39.8656467,-88.8557216,"{""railway"": ""level_crossing""}"
46643856,39.9670089,-88.8383458,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
46644978,39.8596047,-88.9484685,"{""railway"": ""level_crossing"", ""source"": ""Bing""}"
46646444,39.8632825,-88.9171766,"{""railway"": ""level_crossing""}"
53408230,42.9178074,-89.214243,"{""railway"": ""level_crossing""}"
53450728,42.975384,-89.224952,"{""crossing:barrier"": ""double_half"", ""crossing:bell"": ""yes"", ""railway"": ""level_crossing""}"
53452255,42.960102,-89.222013,"{""railway"": ""level_crossing""}"
53452289,42.9285597,-89.2222283,"{""railway"": ""level_crossing""}"
53452344,42.907149,-89.205316,"{""railway"": ""level_crossing""}"
53452475,42.872087,-89.1615414,"{""railway"": ""level_crossing""}"
53452544,42.8664794,-89.1320395,"{""railway"": ""level_crossing""}"
53505316,42.9149621,-89.2120492,"{""crossing:barrier"": ""half"", ""railway"": ""level_crossing""}"
53517815,42.886451,-89.388542,"{""railway"": ""level_crossing""}"
53517834,42.8780938,-89.3849265,"{""railway"": ""level_crossing""}"
53518136,42.9774532,-89.3922625,"{""railway"": ""level_crossing""}"
53518144,42.9683785,-89.3893246,"{""railway"": ""level_crossing""}"
53523113,42.940195,-89.223235,"{""crossing:barrier"": ""double_half"", ""crossing:light"": ""yes"", ""railway"": ""level_crossing""}"
53548609,42.9029261,-89.1905387,"{""railway"": ""level_crossing""}"
53559058,42.9869161,-89.3953197,"{""railway"": ""level_crossing""}"
53575758,42.971975,-89.3904965,"{""railway"": ""level_crossing""}"
53593039,42.9866233,-89.2331691,"{""railway"": ""level_crossing""}"
53612843,42.9064481,-89.3880275,"{""railway"": ""level_crossing""}"
61588090,42.657423,-84.137012,"{""railway"": ""level_crossing""}"
61615439,42.6575331,-84.112437,"{""railway"": ""level_crossing""}"
61615505,42.6429208,-84.0338434,"{""crossing:barrier"": ""yes"", ""crossing:bell"": ""yes"", ""crossing:light"": ""yes"", ""crossing:saltire"": ""yes"", ""lit"": ""no"", ""operator"": ""CSX Transportation"", ""operator:phone"": ""+1-800-232-0144"", ""operator:wikidata"": ""Q856783"", ""railway"": ""level_crossing"", ""ref"": ""234 376 S""}"
61615512,42.6360373,-84.0173199,"{""railway"": ""level_crossing""}"
61644783,42.6558766,-84.072928,"{""crossing:barrier"": ""yes"", ""crossing:bell"": ""yes"", ""crossing:light"": ""yes"", ""crossing:saltire"": ""yes"", ""lit"": ""yes"", ""operator"": ""CSX Transportation"", ""operator:phone"": ""+1-800-232-0144"", ""operator:wikidata"": ""Q856783"", ""railway"": ""level_crossing"", ""ref"": ""234 380 G""}"
61656558,42.646463,-84.0432723,"{""crossing:barrier"": ""yes"", ""crossing:bell"": ""yes"", ""crossing:light"": ""yes"", ""crossing:saltire"": ""yes"", ""lit"": ""no"", ""operator"": ""CSX Transportation"", ""operator:phone"": ""+1-800-232-0144"", ""operator:wikidata"": ""Q856783"", ""railway"": ""level_crossing"", ""ref"": ""234 377 Y""}"
61658903,42.6575556,-84.1025386,"{""railway"": ""level_crossing""}"
62488014,42.2787238,-84.1231947,"{""railway"": ""level_crossing""}"
62488833,42.3212201,-84.0063255,"{""railway"": ""level_crossing""}"
62488894,42.284849,-84.1035757,"{""railway"": ""level_crossing""}"
62521369,42.3154182,-84.0343431,"{""railway"": ""level_crossing""}"
62541542,42.2913891,-84.0917445,"{""railway"": ""level_crossing""}"
62570305,42.3174689,-84.0267717,"{""railway"": ""level_crossing""}"
62604360,42.3024441,-84.0691184,"{""railway"": ""level_crossing""}"
62949821,41.287426,-84.308227,"{""railway"": ""level_crossing""}"
62961780,41.2740889,-84.4380666,"{""railway"": ""level_crossing""}"
62993779,41.3327908,-84.2684246,"{""railway"": ""level_crossing""}"
62994008,41.312957,-84.3137817,"{""railway"": ""level_crossing""}"
62995051,41.263465,-84.43884,"{""railway"": ""level_crossing""}"
63016958,41.2875,-84.310207,"{""railway"": ""level_crossing""}"
63016960,41.287458,-84.3101739,"{""railway"": ""level_crossing""}"
63021128,41.287285,-84.3126767,"{""railway"": ""level_crossing""}"
63043820,41.3423372,-84.2465883,"{""railway"": ""level_crossing""}"
63046172,41.276942,-84.380153,"{""railway"": ""level_crossing""}"
63046175,41.277973,-84.378056,"{""railway"": ""level_crossing""}"
63046200,41.2823879,-84.370961,"{""railway"": ""level_crossing""}"
63046213,41.285288,-84.36733,"{""railway"": ""level_crossing""}"
63046229,41.2899608,-84.3642944,"{""railway"": ""level_crossing""}"
63046238,41.2909274,-84.363532,"{""railway"": ""level_crossing""}"
63046268,41.2945006,-84.3559763,"{""railway"": ""level_crossing""}"
63046291,41.3007442,-84.3417037,"{""railway"": ""level_crossing""}"
63046298,41.3087571,-84.3234916,"{""crossing:barrier"": ""half"", ""railway"": ""level_crossing""}"
63046302,41.3116189,-84.3169172,"{""railway"": ""level_crossing""}"
63046326,41.3183602,-84.3014266,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
63046351,41.3255293,-84.2850321,"{""railway"": ""level_crossing""}"
63046356,41.3271082,-84.2814212,"{""railway"": ""level_crossing""}"
63046362,41.3389298,-84.2543827,"{""railway"": ""level_crossing""}"
63046365,41.3404683,-84.2508635,"{""railway"": ""level_crossing""}"
63048747,41.278423,-84.473246,"{""railway"": ""level_crossing""}"
63049015,41.2858268,-84.3656771,"{""railway"": ""level_crossing""}"
63050843,41.2813431,-84.3725194,"{""railway"": ""level_crossing""}"
63059297,41.283229,-84.519288,"{""railway"": ""level_crossing""}"
63064191,41.325911,-84.2841592,"{""railway"": ""level_crossing""}"
63065989,41.2827876,-84.515672,"{""railway"": ""level_crossing""}"
63066160,41.283058,-84.49305,"{""railway"": ""level_crossing""}"
63066215,41.2747165,-84.4574786,"{""railway"": ""level_crossing""}"
63066329,41.2763184,-84.3923242,"{""railway"": ""level_crossing""}"
63066503,41.2867864,-84.5725418,"{""railway"": ""level_crossing""}"
63066586,41.2867433,-84.5725426,"{""railway"": ""level_crossing""}"
63066598,41.2876229,-84.5920364,"{""railway"": ""level_crossing""}"
63066619,41.289284,-84.630818,"{""railway"": ""level_crossing""}"
63066639,41.2901136,-84.650055,"{""railway"": ""level_crossing""}"
63066644,41.2909404,-84.6693877,"{""railway"": ""level_crossing""}"
63066648,41.2918007,-84.6895456,"{""railway"": ""level_crossing""}"
63066666,41.2935112,-84.7281093,"{""railway"": ""level_crossing""}"
63067836,41.2796564,-84.3417726,"{""railway"": ""level_crossing""}"
63068037,41.2823575,-84.3709243,"{""railway"": ""level_crossing""}"
63073213,41.285911,-84.55343,"{""railway"": ""level_crossing""}"
63073215,41.2859422,-84.5534292,"{""railway"": ""level_crossing""}"
63079629,41.2793823,-84.3140707,"{""railway"": ""level_crossing""}"
63088789,41.2797502,-84.3512622,"{""railway"": ""level_crossing""}"
63095378,41.230607,-84.034261,"{""railway"": ""level_crossing""}"
63095380,41.230638,-84.034223,"{""railway"": ""level_crossing""}"
63095560,41.2640452,-84.2099581,"{""railway"": ""level_crossing""}"
63097887,41.3882683,-84.1413028,"{""railway"": ""level_crossing""}"
63122278,41.2310081,-84.0361703,"{""railway"": ""level_crossing""}"
63122314,41.2346695,-84.055394,"{""railway"": ""level_crossing""}"
63148139,41.2539709,-84.1570045,"{""railway"": ""level_crossing""}"
63154901,41.2450349,-84.0315666,"{""railway"": ""level_crossing""}"
63172260,41.2309688,-84.0361702,"{""railway"": ""level_crossing""}"
63173643,41.377836,-84.0328999,"{""railway"": ""level_crossing""}"
63174172,41.2308542,-84.0296669,"{""railway"": ""level_crossing""}"
63174174,41.2309426,-84.0299894,"{""railway"": ""level_crossing""}"
63174301,41.3547893,-84.2181757,"{""railway"": ""level_crossing""}"
63176562,41.457656,-84.032881,"{""railway"": ""level_crossing""}"
63180872,41.2493936,-84.1330057,"{""railway"": ""level_crossing""}"
63180899,41.395653,-84.124327,"{""railway"": ""level_crossing""}"
63181770,41.249887,-84.135615,"{""railway"": ""level_crossing""}"
63182769,41.392244,-84.132123,"{""railway"": ""level_crossing""}"
63184053,41.3268183,-84.0329072,"{""railway"": ""level_crossing""}"
63184056,41.3195078,-84.0328294,"{""railway"": ""level_crossing""}"
63184134,41.2977555,-84.032454,"{""railway"": ""level_crossing""}"
63184192,41.283167,-84.032201,"{""railway"": ""level_crossing""}"
63184226,41.2686154,-84.0319611,"{""railway"": ""level_crossing""}"
63184230,41.2540681,-84.0317191,"{""crossing:light"": ""yes"", ""railway"": ""level_crossing""}"
63184256,41.2396032,-84.031471,"{""railway"": ""level_crossing""}"
63184293,41.2336357,-84.0299,"{""railway"": ""level_crossing""}"
63184323,41.228647,-84.0303944,"{""railway"": ""level_crossing""}"
63184339,41.225084,-84.0312576,"{""railway"": ""level_crossing""}"
63184351,41.2105707,-84.0310758,"{""railway"": ""level_crossing""}"
63184355,41.1960046,-84.0309118,"{""railway"": ""level_crossing""}"
63184360,41.1894477,-84.0308217,"{""railway"": ""level_crossing""}"
63184406,41.1814743,-84.0296506,"{""railway"": ""level_crossing""}"
63185724,41.3756943,-84.1701885,"{""railway"": ""level_crossing""}"
63186102,41.2567422,-84.171565,"{""railway"": ""level_crossing""}"
63187043,41.3674602,-84.1890932,"{""railway"": ""level_crossing""}"
63189328,41.3833187,-84.1526714,"{""railway"": ""level_crossing""}"
63189633,41.4066834,-84.1055665,"{""railway"": ""level_crossing""}"
63191894,41.3632724,-84.1986906,"{""railway"": ""level_crossing""}"
63195415,41.267342,-84.227432,"{""railway"": ""level_crossing""}"
63201130,41.4266981,-84.0571277,"{""railway"": ""level_crossing""}"
63209334,41.393697,-84.128815,"{""railway"": ""level_crossing""}"
63211640,41.2486975,-84.1293155,"{""railway"": ""level_crossing""}"
63217869,41.472257,-84.032892,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
63218505,41.3925145,-84.1315294,"{""railway"": ""level_crossing""}"
63218511,41.3944602,-84.1270576,"{""railway"": ""level_crossing""}"
63218515,41.395374,-84.1249681,"{""railway"": ""level_crossing""}"
63218576,41.4125431,-84.0958905,"{""railway"": ""level_crossing""}"
63218603,41.4197199,-84.0764825,"{""railway"": ""level_crossing""}"
63218636,41.428359,-84.052514,"{""railway"": ""level_crossing""}"
63218693,41.4334975,-84.0382844,"{""railway"": ""level_crossing""}"
63218743,41.4406147,-84.0185406,"{""railway"": ""level_crossing""}"
63218768,41.4430815,-84.0117034,"{""railway"": ""level_crossing""}"
63220292,41.446695,-84.0016883,"{""railway"": ""level_crossing""}"
63220496,41.3858077,-84.1469505,"{""railway"": ""level_crossing""}"
63220527,41.3578479,-84.2111028,"{""railway"": ""level_crossing""}"
63220538,41.3564683,-84.214326,"{""railway"": ""level_crossing""}"
63220549,41.3507094,-84.2274354,"{""railway"": ""level_crossing""}"
63222396,41.3268189,-84.0329651,"{""railway"": ""level_crossing""}"
63222439,41.3417233,-84.0328911,"{""railway"": ""level_crossing""}"
63222459,41.356262,-84.0329274,"{""railway"": ""level_crossing""}"
63222495,41.3853041,-84.0328918,"{""railway"": ""level_crossing""}"
63222501,41.3926122,-84.0328993,"{""railway"": ""level_crossing""}"
63222548,41.428434,-84.0329058,"{""railway"": ""level_crossing""}"
63222782,41.4868211,-84.0328881,"{""railway"": ""level_crossing""}"
63224116,41.2456905,-84.1134813,"{""railway"": ""level_crossing""}"
63241643,40.9171967,-84.0593815,"{""railway"": ""level_crossing""}"
63276036,41.0985852,-84.265997,"{""railway"": ""level_crossing""}"
63287002,41.0981621,-84.246692,"{""railway"": ""level_crossing""}"
63308270,40.9183427,-84.0592336,"{""railway"": ""level_crossing""}"
63308286,40.914143,-84.06009,"{""railway"": ""level_crossing""}"
63308798,41.065149,-84.008943,"{""railway"": ""level_crossing""}"
63308990,41.0265338,-84.0442089,"{""railway"": ""level_crossing""}"
63309020,41.0215175,-84.0474167,"{""railway"": ""level_crossing""}"
63309030,41.0191621,-84.0476873,"{""railway"": ""level_crossing""}"
63309035,41.0180503,-84.0478112,"{""railway"": ""level_crossing""}"
63309828,41.13073,-84.005617,"{""railway"": ""level_crossing""}"
63313556,40.9202094,-84.0590244,"{""railway"": ""level_crossing""}"
63318526,41.0507801,-84.0198195,"{""railway"": ""level_crossing""}"
63319483,41.0981161,-84.246692,"{""railway"": ""level_crossing""}"
63321746,41.146411,-84.015908,"{""railway"": ""level_crossing""}"
63322796,41.096843,-84.2851137,"{""railway"": ""level_crossing""}"
63323677,41.0974653,-84.265962,"{""railway"": ""level_crossing""}"
63323865,41.1016054,-84.131328,"{""railway"": ""level_crossing""}"
63323866,41.1016365,-84.131329,"{""railway"": ""level_crossing""}"
63324479,41.0955208,-84.3234671,"{""railway"": ""level_crossing""}"
63326479,41.0288457,-84.0407787,"{""railway"": ""level_crossing""}"
63327856,41.152345,-84.019819,"{""railway"": ""level_crossing""}"
63331214,41.1234979,-84.0008634,"{""railway"": ""level_crossing""}"
63331398,41.0398373,-84.0280829,"{""railway"": ""level_crossing""}"
63334224,41.16693,-84.029202,"{""railway"": ""level_crossing""}"
63334250,41.15955,-84.024549,"{""railway"": ""level_crossing""}"
63334295,41.131643,-84.006214,"{""railway"": ""level_crossing""}"
63334615,41.028871,-84.034525,"{""railway"": ""level_crossing""}"
63334622,41.0215733,-84.0345019,"{""railway"": ""level_crossing""}"
63334623,41.0203752,-84.0344948,"{""railway"": ""level_crossing""}"
63334627,41.0192673,-84.0344878,"{""railway"": ""level_crossing""}"
63334630,41.0181644,-84.0345689,"{""railway"": ""level_crossing""}"
63334681,41.0082081,-84.0344445,"{""railway"": ""level_crossing""}"
63341314,40.9924209,-84.0504753,"{""railway"": ""level_crossing""}"
63343280,40.9629658,-84.0541371,"{""railway"": ""level_crossing""}"
63352621,41.0006616,-84.0431097,"{""railway"": ""level_crossing""}"
63356096,41.1034783,-84.0452033,"{""railway"": ""level_crossing""}"
63357350,40.9702411,-84.0533221,"{""railway"": ""level_crossing""}"
63359108,41.097364,-84.270866,"{""railway"": ""level_crossing""}"
63367748,41.0623225,-84.0110778,"{""railway"": ""level_crossing""}"
63367867,41.1042822,-84.0079877,"{""railway"": ""level_crossing""}"
63370096,41.1028707,-84.0731784,"{""railway"": ""level_crossing""}"
63371208,41.1024544,-84.0924032,"{""railway"": ""level_crossing""}"
63372065,41.1020166,-84.1120223,"{""railway"": ""level_crossing""}"
63378241,41.0973267,-84.2708649,"{""railway"": ""level_crossing""}"
63378274,40.9996859,-84.0443395,"{""railway"": ""level_crossing""}"
63379227,41.020289,-84.0475612,"{""railway"": ""level_crossing""}"
63382321,41.097556,-84.264375,"{""railway"": ""level_crossing""}"
63382348,41.097502,-84.2659622,"{""railway"": ""level_crossing""}"
63382445,41.096191,-84.304178,"{""railway"": ""level_crossing""}"
63382493,41.0948751,-84.341917,"{""railway"": ""level_crossing""}"
63382652,41.1037164,-84.0342786,"{""railway"": ""level_crossing""}"
63382807,41.100913,-84.160197,"{""railway"": ""level_crossing""}"
63382839,41.10039,-84.17947,"{""railway"": ""level_crossing""}"
63382843,41.09952,-84.205821,"{""railway"": ""level_crossing""}"
63382877,41.0987991,-84.2275103,"{""railway"": ""level_crossing""}"
63382932,41.0975173,-84.264376,"{""railway"": ""level_crossing""}"
104496433,42.0082951,-87.9249329,"{""railway"": ""level_crossing""}"
162649560,39.1093493,-84.4484323,"{""railway"": ""level_crossing""}"
162673196,39.0695528,-84.4378398,"{""railway"": ""level_crossing""}"
162716313,39.025839,-84.342861,"{""railway"": ""level_crossing""}"
162716365,39.02365,-84.338982,"{""railway"": ""level_crossing""}"
162716471,39.0101271,-84.3206114,"{""railway"": ""level_crossing""}"
162716555,39.00084,-84.313957,"{""railway"": ""level_crossing""}"
162718688,39.0656768,-84.4918481,"{""railway"": ""level_crossing""}"
162719357,39.013882,-84.324788,"{""railway"": ""level_crossing""}"
162719393,39.0101079,-84.3206463,"{""railway"": ""level_crossing""}"
162719493,39.000811,-84.313991,"{""railway"": ""level_crossing""}"
162721915,39.1134298,-84.4653137,"{""railway"": ""level_crossing""}"
162721996,39.111576,-84.471254,"{""railway"": ""level_crossing""}"
162722075,39.1091354,-84.4753441,"{""railway"": ""level_crossing""}"
162722093,39.1081971,-84.476505,"{""railway"": ""level_crossing""}"
162722102,39.10775,-84.476916,"{""railway"": ""level_crossing""}"
162722106,39.1075551,-84.4770929,"{""railway"": ""level_crossing""}"
162883928,39.07043,-84.491387,"{""railway"": ""level_crossing""}"
162907971,39.0201661,-84.3333938,"{""railway"": ""level_crossing""}"
162907976,39.0201952,-84.3333348,"{""railway"": ""level_crossing""}"
165202076,39.032131,-84.4925,"{""railway"": ""level_crossing""}"
165202079,39.0321401,-84.4925927,"{""railway"": ""level_crossing""}"
165202083,39.0321408,-84.4926128,"{""railway"": ""level_crossing""}"
165202085,39.032143,-84.4926629,"{""railway"": ""level_crossing""}"
165218898,39.002476,-84.47031,"{""railway"": ""level_crossing""}"
165219345,39.00341,-84.541531,"{""railway"": ""level_crossing""}"
165266090,39.001535,-84.471134,"{""railway"": ""level_crossing""}"
165304799,39.0494163,-84.5031817,"{""railway"": ""level_crossing""}"
165305778,39.016185,-84.599693,"{""crossing:barrier"": ""full"", ""railway"": ""level_crossing""}"
165306744,39.0531741,-84.568728,"{""railway"": ""level_crossing""}"
165307073,39.01616,-84.599659,"{""crossing:barrier"": ""full"", ""railway"": ""level_crossing""}"
165307547,39.053127,-84.5686947,"{""railway"": ""level_crossing""}"
165348848,39.0395015,-84.4951183,"{""railway"": ""level_crossing""}"
165348856,39.047487,-84.497962,"{""railway"": ""level_crossing""}"
165348858,39.0482919,-84.4982497,"{""railway"": ""level_crossing""}"
165351525,39.007809,-84.479247,"{""railway"": ""level_crossing""}"
165351619,39.0496705,-84.5005242,"{""railway"": ""level_crossing""}"
165352235,39.0482843,-84.4982888,"{""railway"": ""level_crossing""}"
165352305,39.006171,-84.47742,"{""railway"": ""level_crossing""}"
165352472,39.0482833,-84.4982958,"{""railway"": ""level_crossing""}"
165352475,39.047495,-84.498014,"{""railway"": ""level_crossing""}"
165352484,39.0394942,-84.4951752,"{""railway"": ""level_crossing""}"
165352853,39.030325,-84.491856,"{""railway"": ""level_crossing""}"
165352943,39.030123,-84.492015,"{""railway"": ""level_crossing""}"
178783123,40.8251453,-84.928071,"{""railway"": ""level_crossing""}"
178783124,40.8251633,-84.9280709,"{""railway"": ""level_crossing""}"
178786567,40.8255876,-84.9376263,"{""crossing:barrier"": ""half"", ""railway"": ""level_crossing""}"
178797721,40.8870459,-84.9572306,"{""railway"": ""level_crossing""}"
178800265,40.8904519,-84.9591312,"{""railway"": ""level_crossing""}"
178800597,40.9049445,-84.9672396,"{""railway"": ""level_crossing""}"
178802474,40.8759544,-84.9510296,"{""railway"": ""level_crossing""}"
178804652,40.8430742,-84.9339031,"{""railway"": ""level_crossing""}"
178806491,40.8398112,-84.9329725,"{""railway"": ""level_crossing""}"
178806492,40.8398095,-84.9330699,"{""railway"": ""level_crossing""}"
178806964,40.8278554,-84.9300125,"{""railway"": ""level_crossing""}"
178806966,40.8304033,-84.9306672,"{""railway"": ""level_crossing""}"
178806967,40.8325525,-84.9312143,"{""railway"": ""level_crossing""}"
178806968,40.8361749,-84.9321424,"{""railway"": ""level_crossing""}"
178806979,40.8687379,-84.9469934,"{""crossing:barrier"": ""no"", ""railway"": ""level_crossing""}"
178807332,40.8253315,-84.9324797,"{""railway"": ""level_crossing""}"
178807910,40.8254063,-84.9340076,"{""railway"": ""level_crossing""}"
178808898,41.1249531,-84.8586869,"{""railway"": ""level_crossing""}"
178808980,41.1271952,-84.8534628,"{""railway"": ""level_crossing""}"
178809783,41.0775716,-84.8073334,"{""railway"": ""level_crossing""}"
178809871,41.103484,-85.297341,"{""railway"": ""level_crossing""}"
178809915,41.2595891,-84.9460021,"{""railway"": ""level_crossing""}"
178810022,41.0688707,-85.0853195,"{""railway"": ""level_crossing""}"
178812044,41.0716444,-85.0194823,"{""railway"": ""level_crossing""}"
178812917,40.9767823,-85.0075251,"{""railway"": ""level_crossing""}"
178813257,41.0057099,-85.3030954,"{""crossing:barrier"": ""half"", ""railway"": ""level_crossing""}"
178813776,40.9624901,-84.9994991,"{""railway"": ""level_crossing""}"
178814226,40.9891682,-85.1788663,"{""railway"": ""level_crossing""}"
178814447,41.0188496,-85.1792346,"{""railway"": ""level_crossing""}"
178814850,41.1212979,-85.002189,"{""railway"": ""level_crossing""}"
178814915,41.1358741,-84.9962858,"{""railway"": ""level_crossing""}"
178815111,41.1632934,-84.9851621,"{""railway"": ""level_crossing""}"
178815200,41.0716523,-85.0167757,"{""railway"": ""level_crossing""}"
178815453,41.224245,-84.9603867,"{""railway"": ""level_crossing""}"
